flujo,agnos,producto,flujo
734         ,2034        ,gas_natural ,        0.00
734         ,2035        ,gas_natural ,        0.00
734         ,2036        ,gas_natural ,        0.00
734         ,2037        ,gas_natural ,        0.00
734         ,2038        ,gas_natural ,        0.00
734         ,2039        ,gas_natural ,        0.00
734         ,2040        ,gas_natural ,        0.00
734         ,2041        ,gas_natural ,        0.00
734         ,2042        ,gas_natural ,        0.00
734         ,2043        ,gas_natural ,        0.00
734         ,2044        ,gas_natural ,        0.00
734         ,2045        ,gas_natural ,        0.00
734         ,2046        ,gas_natural ,        0.00
734         ,2047        ,gas_natural ,        0.00
734         ,2048        ,gas_natural ,        0.00
734         ,2049        ,gas_natural ,        0.00
734         ,2050        ,gas_natural ,        0.00
735         ,2017        ,calor_calder,        0.00
735         ,2018        ,calor_calder,        0.00
735         ,2019        ,calor_calder,        0.00
735         ,2020        ,calor_calder,        0.00
735         ,2021        ,calor_calder,        0.00
735         ,2022        ,calor_calder,        0.00
735         ,2023        ,calor_calder,        0.00
735         ,2024        ,calor_calder,        0.00
735         ,2025        ,calor_calder,        0.00
735         ,2026        ,calor_calder,        0.00
735         ,2027        ,calor_calder,        0.00
735         ,2028        ,calor_calder,        0.00
735         ,2029        ,calor_calder,        0.00
735         ,2030        ,calor_calder,        0.00
735         ,2031        ,calor_calder,        0.00
735         ,2032        ,calor_calder,        0.00
735         ,2033        ,calor_calder,        0.00
735         ,2034        ,calor_calder,        0.00
735         ,2035        ,calor_calder,        0.00
735         ,2036        ,calor_calder,        0.00
735         ,2037        ,calor_calder,        0.00
735         ,2038        ,calor_calder,        0.00
735         ,2039        ,calor_calder,        0.00
735         ,2040        ,calor_calder,        0.00
735         ,2041        ,calor_calder,        0.00
735         ,2042        ,calor_calder,        0.00
735         ,2043        ,calor_calder,        0.00
735         ,2044        ,calor_calder,        0.00
735         ,2045        ,calor_calder,        0.00
735         ,2046        ,calor_calder,        0.00
735         ,2047        ,calor_calder,        0.00
735         ,2048        ,calor_calder,        0.00
735         ,2049        ,calor_calder,        0.00
735         ,2050        ,calor_calder,        0.00
736         ,2017        ,calor_calder,        0.00
736         ,2018        ,calor_calder,        0.00
736         ,2019        ,calor_calder,        0.00
736         ,2020        ,calor_calder,        0.00
736         ,2021        ,calor_calder,        0.00
736         ,2022        ,calor_calder,        0.00
736         ,2023        ,calor_calder,        0.00
736         ,2024        ,calor_calder,        0.00
736         ,2025        ,calor_calder,        0.00
736         ,2026        ,calor_calder,        0.00
736         ,2027        ,calor_calder,        0.00
736         ,2028        ,calor_calder,        0.00
736         ,2029        ,calor_calder,        0.00
736         ,2030        ,calor_calder,        0.00
736         ,2031        ,calor_calder,        0.00
736         ,2032        ,calor_calder,        0.00
736         ,2033        ,calor_calder,        0.00
736         ,2034        ,calor_calder,        0.00
736         ,2035        ,calor_calder,        0.00
736         ,2036        ,calor_calder,        0.00
736         ,2037        ,calor_calder,        0.00
736         ,2038        ,calor_calder,        0.00
736         ,2039        ,calor_calder,        0.00
736         ,2040        ,calor_calder,        0.00
736         ,2041        ,calor_calder,        0.00
736         ,2042        ,calor_calder,        0.00
736         ,2043        ,calor_calder,        0.00
736         ,2044        ,calor_calder,        0.00
736         ,2045        ,calor_calder,        0.00
736         ,2046        ,calor_calder,        0.00
736         ,2047        ,calor_calder,        0.00
736         ,2048        ,calor_calder,        0.00
736         ,2049        ,calor_calder,        0.00
736         ,2050        ,calor_calder,        0.00
737         ,2017        ,petroleo_com,        0.00
737         ,2018        ,petroleo_com,        0.00
737         ,2019        ,petroleo_com,        0.00
737         ,2020        ,petroleo_com,        0.00
737         ,2021        ,petroleo_com,        0.00
737         ,2022        ,petroleo_com,        0.00
737         ,2023        ,petroleo_com,        0.00
737         ,2024        ,petroleo_com,        0.00
737         ,2025        ,petroleo_com,        0.00
737         ,2026        ,petroleo_com,        0.00
737         ,2027        ,petroleo_com,        0.00
737         ,2028        ,petroleo_com,        0.00
737         ,2029        ,petroleo_com,        0.00
737         ,2030        ,petroleo_com,        0.00
737         ,2031        ,petroleo_com,        0.00
737         ,2032        ,petroleo_com,        0.00
737         ,2033        ,petroleo_com,        0.00
737         ,2034        ,petroleo_com,        0.00
737         ,2035        ,petroleo_com,        0.00
737         ,2036        ,petroleo_com,        0.00
737         ,2037        ,petroleo_com,        0.00
737         ,2038        ,petroleo_com,        0.00
737         ,2039        ,petroleo_com,        0.00
737         ,2040        ,petroleo_com,        0.00
737         ,2041        ,petroleo_com,        0.00
737         ,2042        ,petroleo_com,        0.00
737         ,2043        ,petroleo_com,        0.00
737         ,2044        ,petroleo_com,        0.00
737         ,2045        ,petroleo_com,        0.00
737         ,2046        ,petroleo_com,        0.00
737         ,2047        ,petroleo_com,        0.00
737         ,2048        ,petroleo_com,        0.00
737         ,2049        ,petroleo_com,        0.00
737         ,2050        ,petroleo_com,        0.00
738         ,2017        ,calor_calder,        0.00
738         ,2018        ,calor_calder,        0.00
738         ,2019        ,calor_calder,        0.00
738         ,2020        ,calor_calder,        0.00
738         ,2021        ,calor_calder,        0.00
738         ,2022        ,calor_calder,        0.00
738         ,2023        ,calor_calder,        0.00
738         ,2024        ,calor_calder,        0.00
738         ,2025        ,calor_calder,        0.00
738         ,2026        ,calor_calder,        0.00
738         ,2027        ,calor_calder,        0.00
738         ,2028        ,calor_calder,        0.00
738         ,2029        ,calor_calder,        0.00
738         ,2030        ,calor_calder,        0.00
738         ,2031        ,calor_calder,        0.00
738         ,2032        ,calor_calder,        0.00
738         ,2033        ,calor_calder,        0.00
738         ,2034        ,calor_calder,        0.00
738         ,2035        ,calor_calder,        0.00
738         ,2036        ,calor_calder,        0.00
738         ,2037        ,calor_calder,        0.00
738         ,2038        ,calor_calder,        0.00
738         ,2039        ,calor_calder,        0.00
738         ,2040        ,calor_calder,        0.00
738         ,2041        ,calor_calder,        0.00
738         ,2042        ,calor_calder,        0.00
738         ,2043        ,calor_calder,        0.00
738         ,2044        ,calor_calder,        0.00
738         ,2045        ,calor_calder,        0.00
738         ,2046        ,calor_calder,        0.00
738         ,2047        ,calor_calder,        0.00
738         ,2048        ,calor_calder,        0.00
738         ,2049        ,calor_calder,        0.00
738         ,2050        ,calor_calder,        0.00
739         ,2017        ,calor_calder,        0.00
739         ,2018        ,calor_calder,        0.00
739         ,2019        ,calor_calder,        0.00
739         ,2020        ,calor_calder,        0.00
739         ,2021        ,calor_calder,        0.00
739         ,2022        ,calor_calder,        0.00
739         ,2023        ,calor_calder,        0.00
739         ,2024        ,calor_calder,        0.00
739         ,2025        ,calor_calder,        0.00
739         ,2026        ,calor_calder,        0.00
739         ,2027        ,calor_calder,        0.00
739         ,2028        ,calor_calder,        0.00
739         ,2029        ,calor_calder,        0.00
739         ,2030        ,calor_calder,        0.00
739         ,2031        ,calor_calder,        0.00
